names	scores	logfoldchanges	pvals	pvals_adj	cluster
RFPL3S	-7.2494984	-21.98507	4.231922821460432e-13	1.9242969979256112e-12	Mast_KIT
DPT	-7.249696	-22.048664	4.2257593691171215e-13	1.9217537614122326e-12	Mast_KIT
PHF12	-7.249973	-0.7178491	4.873780309426052e-13	2.2092984494255536e-12	Mast_KIT
RP11-573D15.8	-7.250697	-21.950241	4.1946568542423187e-13	1.9081243154697e-12	Mast_KIT
MGAM2	-7.252746	-21.903833	4.1317124913200214e-13	1.88050683077856e-12	Mast_KIT
ALPK2	-7.2531047	-1.3909906	4.685922795267596e-13	2.1255719260062782e-12	Mast_KIT
DHX9	-7.2558446	-0.5584506	4.691445150407208e-13	2.127790454944413e-12	Mast_KIT
SOX30	-7.2562656	-21.941961	4.0257591224010666e-13	1.8337694723561113e-12	Mast_KIT
LINC01546	-7.258702	-21.931683	3.9539861607886277e-13	1.8015633495823125e-12	Mast_KIT
AF001548.5	-7.259434	-3.3553765	4.187746061590322e-13	1.9054951492130224e-12	Mast_KIT
IER3IP1	-7.259973	-0.5298255	4.55918832986274e-13	2.068919752005322e-12	Mast_KIT
PIH1D1	-7.2605276	-0.5415959	4.540021951112483e-13	2.0607773086458845e-12	Mast_KIT
RBMS3	-7.2616115	-3.3564827	4.1203667543918033e-13	1.875596290495507e-12	Mast_KIT
CTD-2033D15.1	-7.2644696	-21.92216	3.789034812949842e-13	1.7271068585975645e-12	Mast_KIT
SLC17A9	-7.2657223	-0.9778287	4.3185791545848037e-13	1.9628034821981544e-12	Mast_KIT
CLASRP	-7.2659583	-0.5934003	4.352298303199001e-13	1.977165148011152e-12	Mast_KIT
MT-CO2	-7.2661242	-0.12389668	4.3488287582589345e-13	1.9758553961809134e-12	Mast_KIT
ZNF33A	-7.2662296	-0.6499528	4.3359103367250926e-13	1.9702516909725593e-12	Mast_KIT
SLC39A9	-7.2665277	-0.72159904	4.318936610974392e-13	1.9628034821981544e-12	Mast_KIT
TRGV5P	-7.26764	-21.900206	3.7012625892796615e-13	1.6877837553551078e-12	Mast_KIT
DDX17	-7.270229	-0.5202209	4.2451963089165195e-13	1.9300721148648388e-12	Mast_KIT
PABPC4	-7.272327	-0.52472264	4.179614288414329e-13	1.902051915637931e-12	Mast_KIT
USP19	-7.2736907	-0.8530149	4.083578975249274e-13	1.8593528377303926e-12	Mast_KIT
PCMTD2	-7.2756305	-0.86678296	4.0282585011391413e-13	1.8346599342711846e-12	Mast_KIT
REV3L	-7.27761	-0.5577261	4.001611143190019e-13	1.823016304200169e-12	Mast_KIT
TMEM63C	-7.2807226	-1.9680752	3.7624258350162657e-13	1.7152100674474096e-12	Mast_KIT
C2orf40	-7.2834673	-3.4000556	3.479521153338094e-13	1.588819430011841e-12	Mast_KIT
AC027601.1	-7.285345	-2.5605693	3.5738461648006835e-13	1.6305642881082495e-12	Mast_KIT
RP11-443B7.1	-7.285407	-1.5470545	3.6846604913857625e-13	1.6806438083639804e-12	Mast_KIT
FOXD4L3	-7.2920747	-22.075493	3.088569792268058e-13	1.4120253810132964e-12	Mast_KIT
SLC2A4RG	-7.2939444	-0.99592686	3.5095569208673663e-13	1.6016661369592991e-12	Mast_KIT
CTD-2371O3.3	-7.294551	-1.1383134	3.4872077360479076e-13	1.5918978113859667e-12	Mast_KIT
ARL3	-7.296175	-0.648981	3.4840397906240453e-13	1.5906671640282734e-12	Mast_KIT
EMC3	-7.2980785	-0.5284621	3.4523537756328263e-13	1.5766279224203368e-12	Mast_KIT
ZFYVE21	-7.300306	-0.70423055	3.37384955727025e-13	1.5409853190004582e-12	Mast_KIT
PROSC	-7.301403	-0.5684157	3.360355576915583e-13	1.5350301085763783e-12	Mast_KIT
BTN3A3	-7.30611	-0.68951607	3.235233387837316e-13	1.4780739494208884e-12	Mast_KIT
C5orf51	-7.307964	-0.6404445	3.195179387528625e-13	1.4599725289312378e-12	Mast_KIT
VPS36	-7.3103657	-0.54317176	3.149271754188837e-13	1.4393863603586365e-12	Mast_KIT
LINC00111	-7.3108296	-21.997086	2.686954703559878e-13	1.230586540461418e-12	Mast_KIT
RP11-273G15.2	-7.311491	-2.8370323	2.9250604438289214e-13	1.3381804018244626e-12	Mast_KIT
